age,gender,topik_level,highest_degree,major_field,university_type,gpa,experience_years,num_projects,internships,certifications,has_portfolio,github_level,job_field,resume_length,cover_letter_score,tailored_resume,english_level,leadership_experience,military_status,pass_screening
29.0,Female,5.0,Bachelor,Data Science,Foreign,3.11,,5.0,0.0,3.0,1.0,High,Data Scientist,,7.0,0.0,Medium,0.0,Complete,1.0
24.0,,5.0,Bachelor,CS,Foreign,3.62,0.9,4.0,0.0,1.0,0.0,High,Software Dev,1.0,7.0,1.0,Medium,0.0,Complete,1.0
29.0,Male,1.0,Bachelor,CS,Foreign,3.67,-0.1,1.0,1.0,1.0,1.0,High,Data Scientist,1.0,8.0,1.0,Low,1.0,Complete,0.0
29.0,Male,2.0,Bachelor,Economics,Other,3.68,1.9,4.0,,1.0,1.0,Low,Data Analyst,2.0,5.0,1.0,High,1.0,Complete,0.0
30.0,Female,4.0,Bachelor,Business,Other,3.77,4.0,2.0,1.0,3.0,0.0,High,Software Dev,1.0,5.0,0.0,Medium,0.0,Not Applicable,1.0
26.0,Female,4.0,Master,Business,Regional,3.34,2.4,2.0,1.0,2.0,1.0,Medium,Data Analyst,1.0,6.0,1.0,Medium,0.0,Exempt,1.0
,Male,6.0,Master,Data Science,Other,3.32,1.7,5.0,1.0,1.0,1.0,,Data Scientist,2.0,5.0,0.0,Low,1.0,Complete,1.0
24.0,Male,4.0,Master,CS,,3.15,2.0,1.0,0.0,1.0,0.0,Low,PM,1.0,9.0,1.0,Medium,1.0,Exempt,0.0
33.0,Male,,Bachelor,Business,Top10,4.09,1.2,3.0,1.0,1.0,1.0,Medium,PM,1.0,4.0,1.0,Low,1.0,Exempt,1.0
34.0,Female,4.0,Master,Industrial Eng,Regional,,2.3,2.0,0.0,1.0,0.0,Low,Data Scientist,1.0,6.0,1.0,Low,0.0,Exempt,0.0
29.0,Male,3.0,Bachelor,Industrial Eng,,3.74,2.4,5.0,,,1.0,Low,PM,1.0,9.0,0.0,Medium,1.0,Not Applicable,1.0
29.0,Male,0.0,Bachelor,,Other,3.4,0.3,2.0,0.0,1.0,1.0,Low,Data Scientist,,,0.0,Medium,0.0,,0.0
33.0,Male,5.0,Bachelor,Economics,Top10,3.64,0.9,1.0,0.0,0.0,1.0,High,Software Dev,,4.0,1.0,Medium,0.0,Not Applicable,0.0
34.0,Male,4.0,Master,Business,Top10,3.0,2.2,1.0,1.0,3.0,,High,Data Analyst,1.0,5.0,1.0,Low,0.0,Complete,0.0
22.0,Male,2.0,Bachelor,Economics,Regional,3.18,1.8,1.0,,1.0,1.0,Low,Data Analyst,1.0,4.0,1.0,,0.0,,0.0
27.0,Female,,Bachelor,Economics,Foreign,3.63,2.0,5.0,1.0,0.0,0.0,Low,PM,1.0,,1.0,Medium,1.0,Not Applicable,0.0
29.0,Male,2.0,Master,Economics,,3.62,2.7,2.0,1.0,1.0,0.0,Medium,Software Dev,1.0,8.0,0.0,Medium,0.0,Complete,0.0
31.0,Male,3.0,,Economics,Top10,3.86,2.5,5.0,1.0,3.0,0.0,High,Software Dev,1.0,6.0,1.0,Low,1.0,Not Applicable,1.0
34.0,Male,6.0,Bachelor,Business,Regional,3.38,,3.0,1.0,2.0,1.0,Medium,Data Analyst,1.0,9.0,0.0,High,0.0,Not Applicable,1.0
32.0,Male,4.0,Bachelor,Data Science,Top10,3.16,1.6,1.0,0.0,0.0,1.0,Medium,Data Scientist,1.0,7.0,1.0,Low,0.0,Not Applicable,0.0
31.0,Male,6.0,Master,CS,,3.35,0.8,5.0,1.0,2.0,,Medium,PM,2.0,8.0,1.0,Medium,1.0,Not Applicable,1.0
22.0,Female,0.0,Bachelor,Data Science,Regional,3.77,2.7,2.0,1.0,0.0,0.0,,PM,1.0,9.0,0.0,Low,0.0,Exempt,0.0
32.0,,2.0,Master,Business,Other,3.85,1.9,4.0,0.0,1.0,0.0,Medium,Data Analyst,1.0,5.0,1.0,Medium,0.0,Not Applicable,0.0
25.0,Male,0.0,Master,Industrial Eng,SKY,2.98,2.1,4.0,0.0,2.0,0.0,Medium,Data Analyst,1.0,8.0,,Low,,Exempt,0.0
32.0,Male,2.0,Bachelor,CS,SKY,3.78,2.3,2.0,1.0,0.0,1.0,Medium,Software Dev,,7.0,0.0,High,0.0,Not Applicable,0.0
27.0,Female,3.0,PhD,Industrial Eng,Foreign,2.81,3.4,5.0,1.0,3.0,0.0,Low,Software Dev,1.0,8.0,1.0,Medium,0.0,Not Applicable,1.0
27.0,Male,4.0,Master,Economics,Foreign,4.04,1.4,4.0,0.0,,1.0,High,PM,1.0,9.0,0.0,Medium,1.0,Exempt,1.0
34.0,Male,5.0,Bachelor,Data Science,Regional,3.47,1.5,1.0,0.0,2.0,1.0,Medium,Software Dev,1.0,5.0,1.0,Low,1.0,Complete,0.0
23.0,Female,3.0,Bachelor,CS,,4.09,1.7,1.0,1.0,3.0,1.0,Low,PM,1.0,7.0,1.0,,,Not Applicable,1.0
23.0,Female,5.0,Bachelor,CS,Other,3.82,2.4,2.0,1.0,0.0,0.0,High,Software Dev,1.0,4.0,1.0,Medium,0.0,Complete,0.0
26.0,Male,5.0,Bachelor,Industrial Eng,Regional,,1.2,1.0,1.0,1.0,1.0,Low,Data Analyst,2.0,6.0,1.0,Low,0.0,Complete,0.0
30.0,Female,1.0,Master,Economics,Top10,3.09,2.0,5.0,1.0,2.0,1.0,,Software Dev,2.0,4.0,1.0,Medium,0.0,Exempt,0.0
28.0,Female,1.0,Bachelor,Data Science,Top10,3.98,,5.0,0.0,2.0,1.0,Low,Data Analyst,1.0,5.0,,Low,,Exempt,0.0
33.0,,5.0,Bachelor,Business,Other,3.7,3.0,5.0,1.0,2.0,1.0,High,Software Dev,1.0,9.0,1.0,High,0.0,Exempt,1.0
34.0,Male,6.0,Bachelor,CS,Other,3.31,2.4,5.0,0.0,1.0,1.0,High,Data Scientist,1.0,7.0,1.0,Medium,0.0,Not Applicable,1.0
29.0,Male,5.0,Bachelor,Economics,Regional,3.5,1.6,1.0,1.0,0.0,1.0,Low,Data Analyst,2.0,5.0,0.0,High,,Not Applicable,0.0
30.0,Female,4.0,Master,Industrial Eng,,3.58,0.8,1.0,1.0,0.0,1.0,,Data Scientist,1.0,9.0,0.0,Medium,1.0,Complete,0.0
24.0,Male,5.0,Master,CS,Foreign,3.47,1.9,,1.0,3.0,0.0,Medium,PM,2.0,9.0,1.0,Low,0.0,Complete,1.0
24.0,Male,5.0,Bachelor,CS,SKY,3.16,,1.0,0.0,1.0,1.0,Low,Data Analyst,1.0,7.0,0.0,Medium,0.0,Not Applicable,0.0
23.0,Male,1.0,Master,CS,Regional,3.56,2.3,5.0,0.0,,1.0,Medium,,2.0,7.0,0.0,Medium,0.0,Complete,0.0
26.0,Male,2.0,Bachelor,Business,SKY,3.1,3.5,,1.0,2.0,1.0,Medium,PM,1.0,8.0,0.0,Medium,1.0,Not Applicable,1.0
31.0,Female,1.0,Bachelor,Data Science,Other,3.66,1.7,4.0,1.0,0.0,0.0,Medium,Data Scientist,1.0,5.0,1.0,Medium,0.0,Not Applicable,0.0
22.0,Male,2.0,Master,Business,Other,3.51,0.4,3.0,1.0,2.0,1.0,Low,PM,2.0,7.0,1.0,Low,0.0,,0.0
34.0,Male,2.0,Master,Industrial Eng,Top10,3.37,1.0,2.0,1.0,3.0,1.0,Medium,PM,1.0,6.0,1.0,Medium,0.0,Not Applicable,0.0
26.0,Male,5.0,PhD,Industrial Eng,Other,3.39,3.1,1.0,1.0,0.0,1.0,Low,PM,2.0,8.0,0.0,High,1.0,Not Applicable,1.0
22.0,Female,4.0,Bachelor,Data Science,,4.08,1.3,3.0,0.0,1.0,,Low,PM,1.0,5.0,1.0,Low,1.0,Not Applicable,0.0
24.0,Female,3.0,Bachelor,Business,Other,,1.7,3.0,0.0,1.0,1.0,Medium,Software Dev,1.0,9.0,1.0,Medium,0.0,Exempt,1.0
,Male,3.0,Bachelor,Industrial Eng,Regional,3.2,3.1,1.0,1.0,0.0,0.0,Medium,PM,1.0,4.0,1.0,High,1.0,Not Applicable,0.0
32.0,Female,4.0,Bachelor,CS,,4.04,1.9,4.0,1.0,2.0,1.0,Low,Data Analyst,1.0,,1.0,Low,0.0,Complete,
26.0,Male,2.0,Master,Business,Other,4.02,0.8,4.0,1.0,2.0,1.0,Low,Software Dev,1.0,9.0,0.0,Medium,0.0,Exempt,1.0
31.0,Female,2.0,Master,Economics,Regional,3.68,1.3,5.0,0.0,2.0,1.0,Medium,,1.0,9.0,1.0,Medium,1.0,Not Applicable,1.0
29.0,Female,2.0,Bachelor,Economics,Regional,3.86,1.8,4.0,1.0,3.0,0.0,,PM,1.0,5.0,1.0,Low,1.0,Not Applicable,0.0
31.0,Male,2.0,Master,Business,Other,3.75,1.7,4.0,1.0,1.0,1.0,Low,PM,2.0,4.0,0.0,Medium,,Not Applicable,0.0
23.0,,,Master,Industrial Eng,Other,3.53,1.9,5.0,0.0,1.0,1.0,,Data Analyst,1.0,,1.0,Medium,0.0,Complete,
22.0,Male,3.0,Bachelor,Business,Other,3.55,1.2,2.0,0.0,1.0,1.0,Medium,Software Dev,1.0,4.0,0.0,Medium,0.0,Complete,0.0
34.0,Female,5.0,PhD,,Foreign,,2.7,4.0,1.0,1.0,0.0,Low,Data Scientist,1.0,5.0,0.0,High,,Complete,1.0
23.0,Male,2.0,PhD,Data Science,,3.39,2.0,1.0,1.0,2.0,0.0,Medium,Software Dev,1.0,6.0,,Medium,0.0,Complete,0.0
33.0,Male,1.0,Master,Industrial Eng,SKY,3.7,1.2,5.0,,2.0,1.0,Low,Data Scientist,1.0,4.0,1.0,Medium,0.0,Exempt,0.0
32.0,,4.0,Bachelor,Industrial Eng,Foreign,,3.4,2.0,1.0,1.0,1.0,High,Data Scientist,1.0,8.0,0.0,Medium,0.0,Exempt,1.0
24.0,,3.0,,Economics,,3.41,1.1,5.0,0.0,2.0,1.0,Medium,PM,1.0,4.0,1.0,Medium,0.0,Exempt,
24.0,Female,1.0,Bachelor,Economics,Regional,,2.6,4.0,1.0,1.0,0.0,High,Data Scientist,1.0,9.0,0.0,Low,1.0,,1.0
32.0,Female,4.0,Bachelor,Data Science,Foreign,3.23,2.2,3.0,0.0,2.0,1.0,Medium,PM,1.0,6.0,,Low,0.0,Exempt,
26.0,Female,,Master,Data Science,Other,,3.8,5.0,1.0,0.0,1.0,Medium,Data Analyst,1.0,6.0,0.0,Low,0.0,Not Applicable,1.0
28.0,Male,5.0,Master,CS,Regional,,2.0,,1.0,3.0,,Medium,Data Analyst,1.0,,1.0,Low,0.0,Exempt,1.0
31.0,Female,3.0,Master,Economics,SKY,3.09,2.9,3.0,,,,High,Data Analyst,1.0,8.0,0.0,Low,0.0,Exempt,1.0
25.0,Female,3.0,Bachelor,Industrial Eng,Regional,3.04,1.8,3.0,0.0,2.0,1.0,Medium,Data Scientist,2.0,8.0,0.0,Medium,,Complete,0.0
24.0,Male,3.0,Master,Economics,Foreign,3.51,3.2,5.0,1.0,3.0,0.0,Low,PM,1.0,5.0,1.0,Medium,0.0,,1.0
26.0,,3.0,Bachelor,Industrial Eng,Other,3.61,1.1,4.0,1.0,2.0,,Low,Software Dev,1.0,7.0,1.0,Medium,1.0,Exempt,1.0
29.0,Male,3.0,Bachelor,Data Science,SKY,3.78,2.7,3.0,0.0,,1.0,High,Data Scientist,1.0,9.0,1.0,High,0.0,Not Applicable,1.0
23.0,Male,4.0,Bachelor,Business,Foreign,3.09,0.6,4.0,1.0,3.0,0.0,Low,Data Scientist,2.0,9.0,1.0,Medium,1.0,Not Applicable,1.0
32.0,Male,1.0,Bachelor,Business,SKY,3.78,,3.0,1.0,1.0,0.0,Low,PM,1.0,5.0,1.0,Medium,1.0,Not Applicable,1.0
33.0,Female,,Bachelor,CS,Foreign,3.4,2.5,3.0,0.0,1.0,1.0,High,Software Dev,1.0,6.0,0.0,Medium,1.0,Complete,0.0
27.0,Male,1.0,Master,Economics,Top10,3.49,0.2,1.0,1.0,2.0,1.0,High,Data Analyst,1.0,9.0,0.0,Low,1.0,Not Applicable,0.0
24.0,Male,2.0,Bachelor,Industrial Eng,Top10,4.1,3.3,4.0,0.0,3.0,1.0,Low,PM,1.0,5.0,0.0,Medium,1.0,Not Applicable,1.0
34.0,Male,2.0,Bachelor,Industrial Eng,Regional,2.77,0.3,1.0,1.0,3.0,1.0,Medium,Data Scientist,2.0,8.0,1.0,High,0.0,,0.0
31.0,Male,1.0,Bachelor,Industrial Eng,,3.9,2.2,2.0,1.0,2.0,1.0,Low,Software Dev,2.0,6.0,0.0,Medium,0.0,Complete,0.0
29.0,Male,0.0,PhD,Business,Top10,3.26,0.6,1.0,1.0,3.0,1.0,Medium,Data Scientist,1.0,7.0,1.0,Medium,1.0,Exempt,0.0
33.0,Male,1.0,Bachelor,CS,SKY,3.5,1.3,1.0,1.0,3.0,1.0,Low,PM,1.0,5.0,1.0,Low,0.0,Not Applicable,0.0
24.0,Male,6.0,,Economics,Regional,3.57,3.7,5.0,1.0,1.0,0.0,Medium,Data Scientist,2.0,8.0,1.0,Low,,Not Applicable,1.0
28.0,Female,1.0,Bachelor,Data Science,Regional,3.77,1.3,1.0,1.0,0.0,1.0,High,,1.0,4.0,0.0,Medium,0.0,Complete,0.0
27.0,Female,0.0,Bachelor,CS,Foreign,3.0,2.7,,0.0,3.0,1.0,Low,,1.0,5.0,0.0,Low,1.0,Exempt,0.0
23.0,,4.0,Bachelor,Industrial Eng,Other,3.89,1.8,4.0,1.0,3.0,0.0,Medium,PM,2.0,5.0,0.0,,0.0,Complete,0.0
27.0,Male,4.0,Bachelor,CS,Other,3.62,1.7,5.0,0.0,,0.0,Medium,Software Dev,1.0,8.0,1.0,Low,1.0,Not Applicable,1.0
27.0,Female,3.0,Master,Data Science,Regional,3.42,0.7,3.0,1.0,0.0,1.0,High,PM,1.0,4.0,1.0,Low,0.0,Not Applicable,0.0
31.0,Male,4.0,Bachelor,CS,SKY,3.45,1.8,2.0,1.0,0.0,1.0,Medium,Data Analyst,1.0,8.0,1.0,Medium,1.0,Not Applicable,1.0
30.0,Male,2.0,Bachelor,Industrial Eng,Foreign,3.39,4.4,5.0,1.0,0.0,1.0,Low,Software Dev,1.0,8.0,0.0,Medium,0.0,Exempt,1.0
34.0,Male,1.0,Bachelor,CS,SKY,2.9,1.7,4.0,0.0,1.0,1.0,Medium,,2.0,5.0,1.0,Medium,0.0,Complete,0.0
,Female,2.0,Bachelor,CS,Top10,3.01,4.6,4.0,1.0,3.0,1.0,Medium,Software Dev,1.0,8.0,1.0,Medium,0.0,Not Applicable,1.0
22.0,Female,6.0,Bachelor,Economics,Top10,3.8,2.2,5.0,1.0,3.0,0.0,Medium,Software Dev,,8.0,1.0,Medium,0.0,Exempt,1.0
27.0,Male,5.0,Bachelor,CS,SKY,3.33,2.0,1.0,0.0,0.0,0.0,Medium,PM,2.0,7.0,1.0,Low,1.0,,0.0
27.0,Male,2.0,Bachelor,Business,Top10,3.78,2.6,2.0,1.0,1.0,1.0,High,PM,1.0,9.0,,Medium,1.0,Not Applicable,1.0
30.0,Female,6.0,Master,Economics,SKY,3.67,4.9,4.0,0.0,,0.0,High,,2.0,7.0,,Low,0.0,Complete,1.0
31.0,Male,2.0,Bachelor,Industrial Eng,SKY,3.11,3.4,4.0,1.0,3.0,0.0,Medium,PM,1.0,4.0,1.0,Medium,0.0,Not Applicable,1.0
24.0,Female,6.0,Bachelor,Business,Regional,3.85,1.3,2.0,1.0,3.0,1.0,Medium,PM,1.0,5.0,0.0,Medium,1.0,Exempt,1.0
29.0,Male,4.0,Master,CS,Foreign,3.76,1.7,2.0,1.0,0.0,1.0,High,Data Analyst,1.0,,0.0,Medium,1.0,Not Applicable,1.0
22.0,Female,1.0,Master,CS,SKY,3.86,0.3,5.0,0.0,1.0,1.0,Medium,Software Dev,1.0,7.0,0.0,Medium,0.0,Not Applicable,0.0
24.0,Male,6.0,Bachelor,Data Science,Other,3.59,1.0,1.0,,3.0,1.0,Medium,PM,,5.0,1.0,,1.0,Complete,1.0
26.0,Male,2.0,Bachelor,Data Science,SKY,3.93,2.2,5.0,1.0,0.0,1.0,High,Data Scientist,,9.0,1.0,Low,1.0,Complete,1.0
26.0,Female,2.0,Bachelor,Business,SKY,3.47,1.2,4.0,1.0,3.0,1.0,,PM,1.0,4.0,0.0,Medium,,Not Applicable,0.0
32.0,Male,6.0,Bachelor,Economics,Regional,3.23,3.7,2.0,,1.0,0.0,High,PM,1.0,7.0,1.0,Low,1.0,Complete,1.0
30.0,Male,6.0,Bachelor,Business,SKY,,3.0,5.0,0.0,,0.0,Low,PM,2.0,9.0,1.0,Low,1.0,Exempt,1.0
25.0,Female,0.0,Bachelor,Business,SKY,3.16,1.7,3.0,1.0,0.0,1.0,Low,PM,2.0,4.0,,High,0.0,Complete,0.0
27.0,Male,6.0,Bachelor,CS,Foreign,3.7,1.7,3.0,1.0,3.0,0.0,Low,Data Scientist,2.0,6.0,,Low,1.0,Complete,1.0
24.0,Female,3.0,Bachelor,CS,Foreign,3.73,1.4,4.0,1.0,2.0,0.0,High,,1.0,6.0,0.0,Low,0.0,,0.0
30.0,Male,0.0,Bachelor,Data Science,SKY,3.61,1.9,4.0,1.0,3.0,0.0,Medium,,2.0,7.0,1.0,High,0.0,Complete,
29.0,Male,1.0,Bachelor,Business,Top10,3.77,,2.0,1.0,2.0,0.0,Low,Software Dev,1.0,5.0,1.0,Medium,0.0,Exempt,0.0
29.0,Male,1.0,Bachelor,CS,Foreign,3.45,1.9,4.0,1.0,3.0,1.0,Low,PM,1.0,7.0,1.0,Medium,,Complete,1.0
22.0,Male,4.0,Bachelor,CS,Top10,3.12,0.8,2.0,,1.0,1.0,Medium,,1.0,4.0,1.0,Low,0.0,Not Applicable,0.0
26.0,Female,2.0,Bachelor,Data Science,Other,3.79,3.5,3.0,,,1.0,Low,Software Dev,1.0,6.0,1.0,Low,0.0,Exempt,1.0
23.0,Male,2.0,Bachelor,Data Science,Regional,3.65,0.2,4.0,1.0,3.0,1.0,Medium,,1.0,4.0,1.0,High,1.0,Exempt,0.0
24.0,Female,5.0,Bachelor,Business,Top10,3.47,3.1,5.0,1.0,1.0,0.0,Medium,PM,2.0,7.0,1.0,,0.0,Complete,1.0
23.0,Female,6.0,Bachelor,Data Science,SKY,3.9,2.3,4.0,1.0,0.0,1.0,Low,PM,1.0,6.0,1.0,High,0.0,Not Applicable,1.0
32.0,Male,,,Economics,Other,3.26,1.3,4.0,1.0,3.0,0.0,Medium,PM,1.0,7.0,1.0,High,0.0,Complete,0.0
31.0,Male,4.0,Master,Industrial Eng,Foreign,3.51,1.1,1.0,1.0,1.0,1.0,Medium,Data Scientist,1.0,,1.0,Medium,0.0,Exempt,1.0
24.0,Female,2.0,Bachelor,CS,Foreign,3.67,2.4,4.0,1.0,3.0,1.0,Low,PM,1.0,4.0,1.0,High,0.0,Not Applicable,1.0
32.0,Female,2.0,Master,Data Science,Regional,3.49,2.2,3.0,1.0,,1.0,Low,Data Analyst,,6.0,1.0,Medium,0.0,Exempt,0.0
34.0,,,Bachelor,CS,Regional,2.63,2.5,3.0,1.0,2.0,1.0,Low,Software Dev,1.0,8.0,0.0,Low,0.0,Complete,1.0
26.0,Female,1.0,Bachelor,Industrial Eng,Foreign,3.41,,2.0,1.0,1.0,0.0,Low,PM,1.0,5.0,1.0,High,0.0,Exempt,0.0
32.0,Female,5.0,Bachelor,Economics,Foreign,3.62,0.2,1.0,0.0,3.0,0.0,Low,PM,1.0,4.0,1.0,Medium,,Complete,0.0
31.0,Female,3.0,Bachelor,Business,Foreign,2.98,1.4,4.0,1.0,1.0,0.0,Medium,Software Dev,,,1.0,Medium,1.0,Exempt,0.0
32.0,Male,5.0,Master,Industrial Eng,Foreign,3.48,1.3,1.0,0.0,1.0,0.0,Medium,PM,,4.0,1.0,Low,1.0,Exempt,0.0
,Male,3.0,Bachelor,Business,Regional,3.32,,3.0,1.0,1.0,0.0,Low,Data Scientist,,4.0,1.0,Low,,Not Applicable,0.0
23.0,Female,2.0,,Business,Foreign,3.47,0.8,3.0,1.0,,1.0,Medium,PM,2.0,8.0,1.0,Low,1.0,Complete,0.0
30.0,Male,6.0,Bachelor,CS,Regional,3.93,1.1,,0.0,2.0,1.0,Medium,PM,1.0,,1.0,High,0.0,Complete,1.0
23.0,Female,4.0,Bachelor,Business,Other,3.08,4.4,2.0,0.0,3.0,1.0,Medium,Software Dev,1.0,5.0,1.0,High,1.0,Not Applicable,1.0
28.0,Male,4.0,Bachelor,,Foreign,3.56,1.9,,0.0,,1.0,Low,Data Scientist,1.0,5.0,0.0,High,0.0,Exempt,0.0
28.0,Male,4.0,,Business,,3.44,1.5,3.0,0.0,3.0,1.0,Medium,Data Scientist,1.0,9.0,,Low,0.0,,1.0
,Female,3.0,Master,Industrial Eng,SKY,3.35,2.7,5.0,1.0,,0.0,High,Data Scientist,1.0,6.0,1.0,High,0.0,Complete,1.0
22.0,Female,2.0,Bachelor,,SKY,3.57,2.3,1.0,1.0,2.0,1.0,Medium,Data Analyst,1.0,9.0,1.0,Low,0.0,Exempt,1.0
33.0,Male,6.0,Bachelor,Economics,Regional,3.78,0.6,1.0,0.0,2.0,1.0,Medium,Data Scientist,1.0,7.0,0.0,Low,1.0,Exempt,0.0
34.0,Female,2.0,Bachelor,Business,Regional,3.62,2.1,2.0,0.0,3.0,1.0,Low,Software Dev,1.0,9.0,0.0,Medium,1.0,,0.0
34.0,Male,4.0,Bachelor,Business,Foreign,3.01,3.3,,1.0,1.0,1.0,Medium,Software Dev,1.0,6.0,1.0,Medium,0.0,Not Applicable,1.0
28.0,Female,0.0,Bachelor,Economics,Top10,3.78,2.4,5.0,1.0,3.0,1.0,Medium,PM,1.0,6.0,,,0.0,Exempt,1.0
24.0,Male,6.0,Bachelor,Economics,Foreign,,2.6,3.0,1.0,2.0,0.0,Low,Software Dev,1.0,4.0,0.0,Medium,0.0,Exempt,0.0
30.0,Male,6.0,Bachelor,,SKY,3.34,3.5,1.0,1.0,1.0,1.0,Low,Software Dev,2.0,7.0,1.0,Low,1.0,Complete,1.0
26.0,Female,4.0,Master,Business,Top10,3.06,1.7,4.0,1.0,,1.0,Medium,PM,1.0,6.0,1.0,Low,1.0,Exempt,1.0
29.0,Male,1.0,Bachelor,Industrial Eng,SKY,3.39,3.4,3.0,1.0,0.0,1.0,Low,Software Dev,1.0,5.0,1.0,Medium,1.0,Exempt,0.0
31.0,,2.0,Bachelor,CS,,3.37,3.3,3.0,0.0,1.0,1.0,Low,Data Analyst,2.0,4.0,1.0,Medium,1.0,Complete,0.0
30.0,Female,3.0,Bachelor,Economics,Top10,3.78,2.0,5.0,0.0,2.0,1.0,Low,Data Analyst,1.0,5.0,1.0,Medium,1.0,Complete,1.0
30.0,Female,3.0,Bachelor,Business,,3.5,1.9,5.0,1.0,0.0,1.0,Medium,Data Analyst,1.0,4.0,0.0,Low,1.0,Not Applicable,0.0
24.0,Male,4.0,Bachelor,Business,SKY,,3.0,1.0,1.0,1.0,0.0,Low,PM,1.0,4.0,0.0,Medium,1.0,Not Applicable,0.0
24.0,Female,0.0,Bachelor,Data Science,Other,3.59,2.1,1.0,0.0,1.0,1.0,High,Software Dev,1.0,,0.0,Low,0.0,Not Applicable,0.0
27.0,Female,4.0,Bachelor,Data Science,Other,3.26,4.1,1.0,,2.0,1.0,High,Data Analyst,1.0,4.0,0.0,,,Not Applicable,0.0
31.0,,2.0,Bachelor,,Foreign,3.25,0.4,4.0,0.0,0.0,1.0,Medium,PM,1.0,4.0,1.0,Medium,0.0,Exempt,0.0
23.0,Male,1.0,Bachelor,Business,,3.65,0.9,5.0,1.0,2.0,1.0,High,PM,2.0,4.0,1.0,Medium,0.0,Complete,0.0
32.0,Male,4.0,Master,Industrial Eng,Foreign,3.11,5.1,4.0,1.0,2.0,1.0,Low,Data Scientist,1.0,4.0,1.0,Medium,,Complete,1.0
23.0,,3.0,Bachelor,CS,Top10,,2.9,1.0,,3.0,1.0,Low,PM,1.0,7.0,1.0,Medium,,Not Applicable,0.0
25.0,Female,6.0,Bachelor,,,3.43,1.8,2.0,1.0,0.0,,High,,1.0,5.0,1.0,Low,1.0,Not Applicable,1.0
,Female,6.0,Master,,SKY,3.49,3.0,2.0,1.0,0.0,0.0,Medium,PM,1.0,4.0,0.0,Medium,0.0,Complete,0.0
33.0,Male,4.0,Master,Data Science,SKY,3.37,2.7,5.0,1.0,1.0,1.0,Low,Software Dev,2.0,4.0,0.0,Medium,0.0,Complete,1.0
30.0,Male,3.0,Bachelor,Business,Top10,3.24,2.7,5.0,1.0,3.0,1.0,Medium,Data Analyst,1.0,5.0,1.0,High,0.0,Complete,1.0
,Female,3.0,Master,CS,Other,3.42,2.5,4.0,0.0,2.0,1.0,Medium,Data Analyst,1.0,6.0,,High,1.0,Complete,1.0
26.0,Female,2.0,Bachelor,Data Science,Top10,3.85,1.9,4.0,,2.0,0.0,Medium,Data Scientist,1.0,9.0,1.0,Medium,1.0,Not Applicable,1.0
27.0,Male,3.0,Bachelor,Economics,Top10,3.73,4.3,4.0,0.0,3.0,0.0,Low,Data Analyst,1.0,8.0,,High,1.0,Exempt,1.0
22.0,Female,6.0,Bachelor,CS,Top10,3.42,2.9,3.0,1.0,,0.0,Medium,Data Analyst,1.0,4.0,0.0,High,1.0,Complete,0.0
27.0,Male,4.0,Bachelor,Business,Foreign,3.32,2.3,2.0,1.0,3.0,,Medium,Data Scientist,1.0,4.0,0.0,Low,0.0,Complete,0.0
28.0,Female,3.0,Bachelor,Business,Foreign,3.81,0.8,2.0,0.0,3.0,0.0,Low,Data Analyst,1.0,6.0,0.0,Low,0.0,Exempt,0.0
,Male,4.0,Bachelor,Economics,Other,3.76,3.0,5.0,1.0,0.0,1.0,Low,PM,2.0,8.0,0.0,Medium,0.0,Complete,1.0
31.0,Male,0.0,PhD,Business,Other,3.84,-0.1,2.0,1.0,0.0,1.0,Low,Software Dev,1.0,9.0,0.0,,0.0,Not Applicable,0.0
26.0,Male,2.0,Master,Data Science,Foreign,4.0,1.5,4.0,1.0,1.0,0.0,Medium,Data Scientist,1.0,4.0,1.0,Medium,0.0,,0.0
34.0,Female,0.0,Bachelor,Economics,Foreign,3.13,1.9,1.0,0.0,0.0,0.0,Medium,Data Analyst,1.0,7.0,1.0,Low,1.0,Complete,0.0
26.0,Female,3.0,Bachelor,Economics,Foreign,3.94,2.4,3.0,0.0,0.0,1.0,Low,Data Scientist,2.0,4.0,0.0,Medium,0.0,Exempt,0.0
33.0,Female,0.0,Bachelor,,SKY,3.64,2.5,5.0,0.0,2.0,0.0,Low,Software Dev,1.0,7.0,0.0,High,0.0,Complete,0.0
32.0,,4.0,Master,Data Science,Other,3.1,,2.0,1.0,3.0,0.0,Medium,Software Dev,1.0,8.0,0.0,Medium,1.0,Exempt,0.0
24.0,Male,6.0,Bachelor,Data Science,Other,3.54,,,0.0,0.0,1.0,Low,PM,1.0,6.0,1.0,High,0.0,Not Applicable,0.0
29.0,Male,2.0,Bachelor,Data Science,SKY,3.17,1.8,4.0,1.0,2.0,0.0,Low,PM,1.0,8.0,,Medium,1.0,Exempt,0.0
25.0,,3.0,Bachelor,,Regional,3.56,1.2,3.0,0.0,2.0,1.0,Low,Data Analyst,1.0,9.0,1.0,High,0.0,Not Applicable,1.0
25.0,Female,3.0,Master,,SKY,3.41,2.0,3.0,0.0,3.0,0.0,Low,Data Analyst,1.0,8.0,0.0,Medium,,Not Applicable,0.0
24.0,Female,5.0,Master,CS,Regional,3.49,3.6,5.0,1.0,2.0,1.0,Low,PM,1.0,5.0,0.0,Medium,0.0,Complete,1.0
